Date	Source	Target	CAMEOCode	NumEvents	NumArts	QuadClass	Goldstein	SourceGeoType	SourceGeoLat	SourceGeoLong	TargetGeoType	TargetGeoLat	TargetGeoLong	ActionGeoType	ActionGeoLat	ActionGeoLong
19790103	COD	MOZ	043	1	2	1	2.8	1	-15	30	4	39.9289	116.388	4	39.9289	116.388
19790103	COL	COP	190	4	11	4	-10	4	4.6	-74.0833	2	31.106	-97.6475	4	4.54779	-74.1486
19790103	COL	REB	190	1	3	4	-10	4	4.54779	-74.1486	2	31.106	-97.6475	2	31.106	-97.6475
19790103	COP	COL	186	1	3	4	-10	4	4.54779	-74.1486	2	31.106	-97.6475	2	31.106	-97.6475
19790103	COP	DEU	042	1	3	1	1.9	4	4.54779	-74.1486	4	4.54779	-74.1486	4	4.54779	-74.1486
19790103	COPMIL	AGR	128	1	1	3	-5	1	54	-2	1	54	-2	1	54	-2
19790103	COPMIL	CRM	128	1	1	3	-5	4	11.595	43.1481	4	12.4667	39.2667	4	12.4667	39.2667
19790103	COPMIL	ETH	128	3	8	3	-5	4	9	39	4	12.4667	39.2667	4	12.4667	39.2667
19790103	COP	PRK	042	1	1	1	1.9	4	11.595	43.1481	4	12.4667	39.2667	4	12.4667	39.2667
19790103	COP	REL	043	1	5	1	2.8							4	39.0194	125.755
19790103	CPV	CHN	043	1	2	1	2.8							4	-18	16
19790103	CRM	GOV	138	1	4	3	-7	1	16	-24	1	35	105	1	16	-24
19790103	CUB	AFR	042	1	2	1	1.9	1	-30	-71	1	-30	-71	1	-30	-71
19790103	CUB	AFR	060	2	2	2	6	1	21.5	-80	1	-29	24	1	51	9
19790103	CUB	CUBGOV	013	1	4	1	0.4	1	21.5	-80	1	-29	24	1	60	100
19790103	CUB	CUBMIL	190	1	2	4	-10	1	21.5	-80	1	21.5	-80	1	21.5	-80
19790103	CUB	ETH	072	1	4	2	8.3	4	23.1	-82.35	4	23.1	-82.35	4	23.1	-82.35
19790103	CUB	GOV	057	2	2	1	8	1	21.5	-80	1	21.5	-80	1	21.5	-80
19790103	CUBGOV	CUB	013	1	6	1	0.4	1	21.5	-80	4	17.9667	102.6	1	21.5	-80
19790103	CUBGOV	CUB	017	2	6	1	0	4	23.1	-82.35				4	55.7522	37.6156
19790103	CUB	LAO	057	2	8	1	8	4	17.9667	102.6	4	17.9667	102.6	1	21.5	-80
19790103	CUBMIL	AFR	042	1	8	1	1.9	1	21.5	-80	4	17.9667	102.6	1	21.5	-80
19790103	CUBMIL	CUBMIL	190	1	3	4	-10	4	23.1	-82.35	4	23.1	-82.35	4	23.1	-82.35
19790103	CUB	PRK	057	3	20	1	8	4	23.1319	-82.3642	4	23.1319	-82.3642	1	40	127
19790103	CUB	REB	060	1	2	2	6	4	23.1319	-82.3642	1	40	127	1	40	127
19790103	CUB	REB	190	2	3	4	-10	1	21.5	-80	1	-29	24	1	-29	24
19790103	CUB	RUS	017	1	4	1	0	1	21.5	-80	1	-29	24	1	51	9
19790103	CUB	RUS	190	1	6	4	-10							4	55.7522	37.6156
19790103	CVL	EDU	070	1	10	2	7	4	23.1	-82.35	4	57.0557	49.0322	4	57.0557	49.0322
19790103	CVL	GOV	017	1	1	1	0	4	31.2222	121.458	4	31.2222	121.458	4	31.2222	121.458
19790103	CVL	GOV	042	1	1	1	1.9	4	28.6	77.2	4	28.6	77.2	4	28.6	77.2
19790103	CVLGOV	MIL	010	1	9	1	0	4	29.6161	76.9806	4	29.6161	76.9806	4	29.6161	76.9806
19790103	CVL	USA	115	1	3	3	-2	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790103	CZE	GOV	040	1	10	1	1	2	36.17	-119.746	2	36.17	-119.746	2	36.17	-119.746
19790103	CZE	GOV	046	1	10	1	7	4	50.0833	14.4667	4	50.0833	14.4667	4	50.0833	14.4667
19790103	DEU	CHRCTH	193	2	4	4	-10	1	-18.25	35	1	-18.25	35	1	-18.25	35
19790103	DEU	COP	043	1	3	1	2.8	1	51	9	1	51	9	1	51	9
19790103	DEU	FRA	030	2	2	1	4	1	46	2	1	46	2	1	54	-2
19790103	DEU	GBR	030	2	2	1	4	1	46	2	4	50.7333	7.1	1	54	-2
19790103	DEU	GBR	043	1	4	1	2.8	4	50.7333	7.1	1	54	-2	1	54	-2
19790103	DEU	GOV	017	1	10	1	0	1	54	-2	1	54	-2	1	54	-2
19790103	DEU	REB	060	1	4	2	6									
19790103	DEU	REB	190	2	4	4	-10	1	51	9	1	-29	24	1	-29	24
19790103	EDU	IRN	043	1	4	1	2.8	1	51	9	1	-29	24	1	51	9
19790103	EDU	USA	042	1	9	1	1.9	2	36.17	-119.746	1	32	53	2	36.17	-119.746
19790103	EDU	USA	043	2	3	1	2.8	3	38.8951	-77.0364	3	38.8951	-77.0364	1	32	53
19790103	EGY	EGYGOV	012	2	6	1	-0.4	4	30.05	31.25	4	31.2237	34.2084	4	30.05	31.25
19790103	EGY	GOV	030	1	9	1	4	4	31.2237	34.2084	4	31.2237	34.2084	4	30.05	31.25
19790103	EGY	GOV	040	1	2	1	1	4	31.4167	34.3333	4	31.4167	34.3333	4	31.4167	34.3333
19790103	ESP	CHRCTH	030	1	9	1	4	1	35	38	1	15	48	1	28	3
19790103	ESP	CHRCTH	057	1	9	1	8	4	40.4	-3.68333	4	40.4	-3.68333	4	40.4	-3.68333
19790103	ESP	GOV	050	1	10	1	3.5	4	40.4	-3.68333	4	40.4	-3.68333	4	40.4	-3.68333
19790103	ESP	ITA	042	1	10	1	1.9	1	40	-4	1	40	-4	1	40	-4
19790103	ESP	ITA	057	1	4	1	8	4	43.0944	-2.01181	4	43.0944	-2.01181	4	43.0944	-2.01181
19790103	ESP	USAPRI	043	1	9	1	2.8	4	43.0944	-2.01181	1	42.8333	12.8333	4	43.0944	-2.01181
19790103	ESP	VAT	030	2	10	1	4	4	43.0944	-2.01181	4	43.0944	-2.01181	4	43.0944	-2.01181
19790103	ESP	VATGOV	057	1	4	1	8	4	43.0944	-2.01181	1	41.9	12.45	4	43.0944	-2.01181
19790103	ETH	GOV	080	1	6	2	5	4	40.4	-3.68333	4	40.4	-3.68333	4	40.4	-3.68333
19790103	EUR	per	020	2	2	1	3	1	38	-97	4	40.9632	123.212	1	38	-97
19790103	EUR	ROU	042	1	5	1	1.9	4	40.9632	123.212	4	40.9632	123.212	4	40.9632	123.212
19790103	EUR	USA	042	3	9	1	1.9	4	12.2753	-86.8425	4	12.2753	-86.8425	4	12.2753	-86.8425
19790103	FRA	DEU	030	2	2	1	4	1	46	2	1	46	2	1	54	-2
19790103	FRA	GBR	030	2	3	1	4	1	46	2	4	50.7333	7.1	1	54	-2
19790103	FRA	GMW	030	1	1	1	4	1	46	2	1	54	-2	1	54	-2
19790103	GBR	CRM	173	1	2	4	-5	1	46	2	4	50.7333	7.1	1	54	-2
19790103	GBR	DEU	030	2	2	1	4	1	54	-2	4	50.7333	7.1	1	54	-2
19790103	GBR	DEU	042	1	4	1	1.9	4	50.7333	7.1	1	46	2	1	54	-2
19790103	GBR	FRA	030	2	3	1	4	4	50.7333	7.1	1	46	2	1	54	-2
19790103	GBR	GMW	030	1	1	1	4	1	54	-2	1	46	2	1	54	-2
19790103	GBRGOV	GOV	040	1	3	1	1	1	54	-2	4	50.7333	7.1	1	54	-2
19790103	GBRGOV	GOV	080	2	4	2	5	1	54	-2	1	54	-2	1	54	-2
19790103	GBRGOV	LEG	040	1	6	1	1	1	54	-2	1	60	100	1	54	-2
19790103	GBRGOV	TUR	042	1	2	1	1.9	4	39.3176	36.466	4	39.3176	36.466	4	39.3176	36.466
19790103	GBRGOV	USA	020	1	2	1	3				1	54	-2	1	54	-2
19790103	GBR	HLH	020	1	2	1	3	1	54	-2	1	38	-97	1	54	-2
19790103	GBR	LEG	040	1	4	1	1	1	54	-2	1	54	-2	1	54	-2
19790103	GBR	TUR	042	3	7	1	1.9	1	60	-95	4	39.9272	32.8644	3	38.8951	-77.0364
19790103	GIN	ARM	043	1	2	1	2.8	1	54	-2	4	39.9272	32.8644	4	39.9272	32.8644
19790103	GIN	GOV	043	1	1	1	2.8	4	9.50917	-13.7122	1	40	45	1	60	100
19790103	GINGOV	PRT	114	1	6	3	-2	4	9.50917	-13.7122	1	40	45	1	40	45
19790103	GIN	PRT	114	1	2	3	-2	1	39.5	-8	1	39.5	-8	1	39.5	-8
19790103	GIN	RUS	043	2	4	1	2.8	4	9.50917	-13.7122	1	60	100	1	40	45
19790103	GMW	FRA	030	1	1	1	4	4	9.50917	-13.7122	1	60	100	4	9.50917	-13.7122
19790103	GMW	GBR	030	1	1	1	4	4	50.7333	7.1	1	46	2	1	54	-2
19790103	GOV	AFG	046	1	4	1	7	4	50.7333	7.1	1	54	-2	1	54	-2
19790103	GOV	ARM	042	1	1	1	1.9	4	34.5167	69.1833	4	34.5167	69.1833	4	34.5167	69.1833
19790103	GOV	BGD	051	2	10	1	3.4	1	35	105	1	35	105	1	35	105
19790103	GOV	BUS	010	1	9	1	0	1	35	105	1	24	90	1	35	105
19790103	GOV	CHN	051	2	17	1	3.4	1	35	105	1	35	105	1	35	105
19790103	GOV	CHRCTH	182	1	3	4	-9.5	4	30.9866	103.939	4	30.9866	103.939	4	30.9866	103.939
19790103	GOV	CHRCTH	193	1	3	4	-10	1	-18.25	35	1	-18.25	35	1	-18.25	35
19790103	GOV	COL	010	1	1	1	0	1	47	8	1	47	8	1	47	8
19790103	GOV	COPGOV	017	1	5	1	0	4	4.54779	-74.1486	4	4.54779	-74.1486	4	4.54779	-74.1486
19790103	GOV	CRM	112	2	19	3	-2	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790103	GOV	CUB	057	2	2	1	8	1	21.5	-80	1	21.5	-80	1	21.5	-80
19790103	GOV	CVL	043	1	1	1	2.8	4	17.9667	102.6	1	21.5	-80	1	21.5	-80
19790103	GOV	CZE	040	1	10	1	1	4	29.6161	76.9806	4	29.6161	76.9806	4	29.6161	76.9806
19790103	GOV	CZE	046	1	10	1	7	4	50.0833	14.4667	4	50.0833	14.4667	4	50.0833	14.4667
19790103	GOV	ESP	050	1	10	1	3.5	4	50.0833	14.4667	4	50.0833	14.4667	4	50.0833	14.4667
19790103	GOV	EUR	030	2	5	1	4	4	-27.8383	22.857	1	46	2	1	46	2
19790103	GOV	EUR	051	1	9	1	3.4	4	-27.8383	22.857	1	46	2	4	-27.8383	22.857
19790103	GOV	GBR	010	2	3	1	0	4	-17.8178	31.0447	4	-17.8178	31.0447	4	-17.8178	31.0447
19790103	GOV	GBRGOV	040	1	1	1	1	4	-17.8178	31.0447	4	-17.8178	31.0447	3	38.8951	-77.0364
19790103	GOV	GIN	042	1	1	1	1.9				1	54	-2	1	54	-2
19790103	GOV	GOVMIL	040	1	7	1	1	1	40	45	4	9.50917	-13.7122	1	40	45
19790103	GOV	GOVMIL	043	1	7	1	2.8	4	33.8719	35.5097	4	33.8719	35.5097	4	33.8719	35.5097
19790103	GOV	GTM	054	2	2	1	6	1	15.5	-90.25				1	15.5	-90.25
19790103	GOV	IGOUNO	020	1	5	1	3	1	9	-80	1	15.5	-90.25	1	9	-80
19790103	GOV	LAB	013	1	5	1	0.4	4	11.55	104.917	4	11.55	104.917	4	11.55	104.917
19790103	GOV	LAB	071	1	4	2	7.4	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790103	GOV	LAO	043	1	8	1	2.8	2	42.1497	-74.9384	2	40.3736	-82.7755	2	42.1497	-74.9384
19790103	GOV	LBN	040	1	3	1	1	1	16	106	4	17.9667	102.6	1	16	106
19790103	GOV	LBN	043	1	3	1	2.8	4	33.8719	35.5097	4	33.8719	35.5097	4	33.8719	35.5097
19790103	GOV	LBY	043	2	9	1	2.8	1	42	43.5	1	42	43.5	1	42	43.5
19790103	GOV	LBY	080	1	2	2	5	1	42	43.5	1	25	17	1	42	43.5
19790103	GOV	MED	020	1	5	1	3	1	25	17	1	25	17	1	25	17
19790103	GOV	MED	070	2	5	2	7	4	30.05	31.25	4	30.05	31.25	4	30.05	31.25
19790103	GOV	MED	0833	1	5	2	5	4	30.05	31.25	4	30.05	31.25	4	31.2237	34.2084
19790103	GOV	MIL	030	2	19	1	4	1	38	-97	1	38	-97	1	38	-97
19790103	GOVMIL	GOV	040	1	7	1	1	1	38	-97	1	38	-97	1	38	-97
19790103	GOVMIL	GOV	042	1	7	1	1.9	4	33.8719	35.5097	4	33.8719	35.5097	4	33.8719	35.5097
19790103	GOV	MRT	040	1	5	1	1	4	33.8719	35.5097	4	33.8719	35.5097	4	33.8719	35.5097
19790103	GOV	MRT	042	1	10	1	1.9	4	18.1194	-16.0406	4	18.1194	-16.0406	4	18.1194	-16.0406
19790103	GOV	PSE	051	1	2	1	3.4	4	18.1194	-16.0406	4	18.1194	-16.0406	4	18.1194	-16.0406
19790103	GOV	ROU	042	1	3	1	1.9	1	31.5	34.75	1	31.5	34.75	1	31.5	34.75
19790103	GOV	RUS	043	1	4	1	2.8	1	46	2	1	46	25	1	46	25
19790103	GOV	SEN	043	1	4	1	2.8	1	40	45	1	60	100	1	60	100
19790103	GOV	SENGOV	043	1	6	1	2.8	4	14.7367	-17.6339	4	14.7367	-17.6339	4	14.7367	-17.6339
19790103	GOV	USA	012	1	5	1	-0.4	4	14.7367	-17.6339	4	14.7367	-17.6339	4	14.7367	-17.6339
19790103	GOV	USA	014	1	1	1	0	1	38	-97	1	38	-97	1	38	-97
19790103	GOV	USA	036	1	5	1	4	3	38.8951	-77.0364	3	38.8951	-77.0364	1	-30	-71
19790103	GOV	USA	040	1	2	1	1	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790103	GOV	USA	046	2	2	1	7	1	-30	-71	1	-30	-71	1	-30	-71
19790103	GOV	USA	051	1	3	1	3.4	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790103	GOV	USA	071	1	5	2	7.4	1	38	-97	1	38	-97	1	38	-97
19790103	GOV	USAGOV	030	1	2	1	4	2	42.1497	-74.9384	2	40.3736	-82.7755	2	42.1497	-74.9384
19790103	GOV	VNM	010	3	8	1	0	4	21.0333	105.85	1	35	105	1	35	105
19790103	GOV	VNM	013	2	8	1	0.4	1	35	105	4	21.0333	105.85	4	21.0333	105.85
19790103	GOV	VNM	031	1	1	1	5.2	4	21.0333	105.85	4	21.0333	105.85	4	21.0333	105.85
19790103	GOV	VNM	036	2	10	1	4	1	16	106	4	60.1756	24.9342	4	60.1756	24.9342
19790103	GTM	BLZ	051	2	9	1	3.4	1	54	-2	1	15.5	-90.25	1	15.5	-90.25
19790103	GTM	GOV	010	2	9	1	0	1	17.25	-88.75	1	15.5	-90.25	1	9	-80
19790103	GTM	GOV	054	2	2	1	6				1	15.5	-90.25	1	15.5	-90.25
19790103	GUY	CVL	010	1	5	1	0	1	15.5	-90.25	1	9	-80	1	9	-80
19790103	GUY	CVL	013	2	4	1	0.4	1	5	-59	1	5	-59	1	5	-59
19790103	GUY	CVL	026	2	9	1	4	1	5	-59	1	60	100	1	5	-59
19790103	GUY	OPP	193	1	2	4	-10	1	5	-59	1	5	-59	1	5	-59
19790103	HND	HTI	0841	2	5	2	7	1	19	-72.4167	1	37	127.5	1	37	127.5
19790103	HND	REB	013	2	9	1	0.4	4	14.1	-87.2167	4	14.1	-87.2167	4	14.1	-87.2167
19790103	HND	SLV	190	3	9	4	-10	1	9	-80	1	15.5	-90.25	1	9	-80
19790103	HND	USA	043	2	4	1	2.8	4	14.1	-87.2167	4	14.1	-87.2167	2	42.2373	-71.5314
19790103	HTI	VEN	036	2	4	1	4	1	19	-72.4167	1	19	-72.4167	1	19	-72.4167
19790103	HUN	BGR	057	1	10	1	8	1	19	-72.4167	4	10.5	-66.9167	4	10.5	-66.9167
19790103	HUN	IRQ	043	1	2	1	2.8	1	48.6667	19.5	1	48.6667	19.5	1	48.6667	19.5
19790103	HUN	ROULEG	043	1	10	1	2.8	1	47	20	4	33.3386	44.3939	4	33.3386	44.3939
19790103	HUN	VNM	042	1	10	1	1.9	1	47	20	4	45.7494	21.2272	4	45.7494	21.2272
19790103	IDNGOV	IDN	042	2	10	1	1.9	1	-5	120	1	-5	120	1	-5	120
19790103	IDN	IDNGOV	043	2	10	1	2.8	1	-5	120	1	-5	120	1	-5	120
19790103	IGOASADEVADB	BUS	071	2	7	2	7.4	3	38.899	-77.0422	4	39.9289	116.388	3	38.899	-77.0422
19790103	IGOUNODEVWBK	BUS	071	2	5	2	7.4	3	38.899	-77.0422	4	39.9289	116.388	3	38.899	-77.0422
19790103	IGOUNOGOV	VNM	010	1	5	1	0	3	38.899	-77.0422	3	38.899	-77.0422	3	38.899	-77.0422
19790103	IGOWSTNAT	MIL	0831	1	3	2	5	4	11.55	104.917	1	16	106	1	16	106
19790103	INDGOV	USAGOV	030	1	1	1	4	1	60	100	1	60	100	1	60	100
19790103	IRL	IRN	042	2	2	1	1.9	1	50.8333	4	4	38.08	46.2919	4	38.08	46.2919
19790103	IRN	EDU	012	2	4	1	-0.4	1	32	53	1	32	53	1	32	53
19790103	IRN	EDU	018	2	4	1	3.4	1	32	53	1	32	53	1	32	53
19790103	IRN	EDU	042	1	4	1	1.9	1	32	53	2	36.17	-119.746	1	32	53
19790103	IRN	EDU	100	1	5	3	-5	1	32	53	1	32	53	1	32	53
19790103	IRNEDU	IRN	051	1	7	1	3.4	1	32	53	1	32	53	1	32	53
19790103	IRN	GOV	040	1	8	1	1	1	32	53	1	32	53	1	32	53
19790103	IRN	GOV	100	1	2	3	-5	4	33.3971	48.2817	4	33.3971	48.2817	4	33.3971	48.2817
19790103	IRN	IRL	043	2	2	1	2.8	4	38.08	46.2919	1	50.8333	4	4	38.08	46.2919
19790103	IRN	IRNEDU	051	1	4	1	3.4	4	38.08	46.2919	1	53	-8	4	38.08	46.2919
19790103	IRN	IRNGOV	060	1	8	2	6	1	32	53	1	32	53	1	32	53
19790103	IRN	MED	043	1	10	1	2.8	4	33.3971	48.2817	4	33.3971	48.2817	4	33.3971	48.2817
19790103	IRN	MIL	160	1	4	4	-4	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790103	IRN	OPP	040	2	10	1	1	1	60	100	1	32	53	1	60	100
19790103	IRN	OPP	046	1	10	1	7	1	60	100	1	60	100	1	60	100
19790103	IRN	OPP	111	1	3	3	-2	1	32	53	1	32	53	1	32	53
19790103	IRNOPPEDU	USA	071	1	5	2	7.4	4	37.4727	49.4622	4	37.4727	49.4622	4	37.4727	49.4622
19790103	IRNOPPEDU	USA	173	1	5	4	-5	2	36.17	-119.746	2	36.17	-119.746	2	36.17	-119.746
19790103	IRN	RUS	010	1	2	1	0	1	32	53	2	31.106	-97.6475	1	32	53
19790103	IRN	USA	071	2	2	2	7.4	1	32	53	2	36.17	-119.746	1	32	53
19790103	IRN	USA	090	2	9	2	-2	1	32	53	1	32	53	1	32	53
19790103	IRN	USA	141	1	3	3	-6.5	1	32	53	2	36.17	-119.746	2	36.17	-119.746
19790103	IRN	USA	173	2	2	4	-5	1	32	53	2	31.106	-97.6475	1	32	53
19790103	IRN	USAGOV	100	2	4	3	-5	2	36.17	-119.746	2	36.17	-119.746	2	36.17	-119.746
19790103	IRN	USAGOV	141	3	4	3	-6.5	1	32	53	3	38.8951	-77.0364	3	38.8951	-77.0364
19790103	IRQ	BEN	060	1	8	2	6	1	32	53	3	38.8951	-77.0364	1	32	53
19790103	IRQ	BEN	071	1	10	2	7.4	1	33	44	1	9.5	2.25	1	9.5	2.25
19790103	IRQ	HUN	042	2	2	1	1.9	1	3.25	73	1	3.25	73	1	3.25	73
19790103	IRQ	MED	043	1	4	1	2.8	1	3.25	73	4	32.8925	13.18	4	32.8925	13.18
19790103	IRQ	MIL	062	1	9	2	7.4	4	33.3386	44.3939	4	33.3386	44.3939	4	33.3386	44.3939
19790103	ISR	EGY	0874	1	5	2	10	4	33.3386	44.3939	4	33.3386	44.3939	4	33.3386	44.3939
19790103	ISR	JEW	061	3	9	2	6.4	4	35.75	51.5148	1	31.5	34.75	4	35.75	51.5148
19790103	ISR	PSEEDU	043	1	10	1	2.8	1	31.5	34.75	1	31.5	34.75	1	31.5	34.75
19790103	ITA	ESP	043	1	10	1	2.8	4	31.7667	35.2333	4	31.7667	35.2333	4	31.7667	35.2333
19790103	ITA	ESP	057	1	4	1	8	1	42.8333	12.8333	4	43.0944	-2.01181	1	42.8333	12.8333
